Raion;Obekt;Sdacha;Etajnosty;Tip;Lest;Obekt;Etaj;S_obshch;S_zhil;S_kukh;S_Komnaty;Otdelka;S\u;Balk;TCena;za_m2;Baz_tcena;Prodavetc;Obnovleno,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;4;30.58;13.19;13.19;13.19;CHist;2;-;5305752;173504;5305752;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;5;30.58;13.19;13.19;13.19;CHist;2;-;5305752;173504;5305752;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;6;30.58;13.19;13.19;13.19;CHist;2;-;5305752;173504;5305752;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;7;30.58;13.19;13.19;13.19;CHist;2;-;5305752;173504;5305752;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;3;30.6;13.2;13.2;13.20;CHist;2;-;5309222;173504;5309222;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;3;31.2;13.5;13.5;13.50;CHist;2;-;5413325;173504;5413325;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;4;31.2;13.5;13.5;13.50;CHist;2;-;5413325;173504;5413325;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;5;31.2;13.5;13.5;13.50;CHist;2;-;5413325;173504;5413325;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;6;31.2;13.5;13.5;13.50;CHist;2;-;5413325;173504;5413325;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;7;31.2;13.5;13.5;13.50;CHist;2;-;5413325;173504;5413325;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;10;32.7;14.25;14.25;14.25;CHist;2;-;5673581;173504;5673581;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;11;32.7;14.25;14.25;14.25;CHist;2;-;5673581;173504;5673581;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;12;32.7;14.25;14.25;14.25;CHist;2;-;5673581;173504;5673581;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;3;32.7;14.25;14.25;14.25;CHist;2;-;5673581;173504;5673581;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;4;32.7;14.25;14.25;14.25;CHist;2;-;5673581;173504;5673581;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;5;32.7;14.25;14.25;14.25;CHist;2;-;5673581;173504;5673581;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;6;32.7;14.25;14.25;14.25;CHist;2;-;5673581;173504;5673581;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;7;32.7;14.25;14.25;14.25;CHist;2;-;5673581;173504;5673581;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;10;33.32;14.56;14.56;14.56;CHist;2;-;5781153;173504;5781153;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;10;33.32;14.56;14.56;14.56;CHist;2;-;5781153;173504;5781153;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;11;33.32;14.56;14.56;14.56;CHist;2;-;5781153;173504;5781153;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;11;33.32;14.56;14.56;14.56;CHist;2;-;5781153;173504;5781153;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;12;33.32;14.56;14.56;14.56;CHist;2;-;5781153;173504;5781153;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;12;33.32;14.56;14.56;14.56;CHist;2;-;5781153;173504;5781153;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;3;33.32;14.56;14.56;14.56;CHist;2;-;5781153;173504;5781153;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;3;33.32;14.56;14.56;14.56;CHist;2;-;5781153;173504;5781153;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;4;33.32;14.56;14.56;14.56;CHist;2;-;5781153;173504;5781153;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;4;33.32;14.56;14.56;14.56;CHist;2;-;5781153;173504;5781153;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;5;33.32;14.56;14.56;14.56;CHist;2;-;5781153;173504;5781153;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;5;33.32;14.56;14.56;14.56;CHist;2;-;5781153;173504;5781153;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;6;33.32;14.56;14.56;14.56;CHist;2;-;5781153;173504;5781153;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;6;33.32;14.56;14.56;14.56;CHist;2;-;5781153;173504;5781153;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;7;33.32;14.56;14.56;14.56;CHist;2;-;5781153;173504;5781153;InterRost;17.06.2019,,,
Vyborgskii;Vertical;I kv. 2020;14;MN;1;1A;7;33.32;14.56;14.56;14.56;CHist;2;-;5781153;173504;5781153;InterRost;17.06.2019,,,
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;10;1K;16;41.6;15.1;12.8;15.1;CHern;S;L;5027706;120858;5586340;LenSpetcSMU;18.06.2019,,,
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;10;1K;17;41.6;15.1;12.8;15.1;CHern;S;L;5169690;124271;5744100;LenSpetcSMU;18.06.2019,,,
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;10;1K;10;45.7;15.1;16.7;15.1;CHern;S;L;5407236;118320;6008040;LenSpetcSMU;18.06.2019,,,
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;10;1K;16;45.7;15.1;16.7;15.1;CHern;S;L;5463234;119546;6070260;LenSpetcSMU;18.06.2019,,,
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;9;1K;12;36.1;16.1;10.2;16.1;P/Kl;S;L;5031774;139384;5590860;LenSpetcSMU;18.06.2019,,,
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;9;1K;7;36.1;16.1;10.2;16.1;P/Kl;S;L;5000184;138509;5555760;LenSpetcSMU;18.06.2019,,,
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;9;1K;10;39.5;16;12.6;16;P/Kl;S;L;5222223;132208;5802470;LenSpetcSMU;18.06.2019,,,
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;9;1K;10;39.7;16;13.1;16;P/Kl;S;L;5311206;133784;5901340;LenSpetcSMU;18.06.2019,,,
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;9;1K;16;39.7;16;13.1;16;P/Kl;S;L;5359842;135009;5955380;LenSpetcSMU;18.06.2019,,,
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;9;1K;17;40.1;15.3;11.2;15.3;CHern;S;L;5000823;124709;5556470;LenSpetcSMU;18.06.2019,,,
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;9;1K;7;40.1;15.3;11.2;15.3;P/Kl;S;L;5508603;137372;6120670;LenSpetcSMU;18.06.2019,,,
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;9;1K;14;41.9;14.2;15.9;14.2;P/Kl;S;L;5777874;137897;6419860;LenSpetcSMU;18.06.2019,,,
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;9;1K;7;41.9;14.2;15.9;14.2;P/Kl;S;L;5726538;136672;6362820;LenSpetcSMU;18.06.2019,,,
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;9;1K;2;42.4;14.2;15.9;14.2;P/Kl;S;L;5382990;126957;5981100;LenSpetcSMU;18.06.2019,,,
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;9;1K;14;44;15.6;16.6;15.6;P/Kl;S;L;6013548;136672;6681720;LenSpetcSMU;18.06.2019,,,
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;9;1K;16;44;15.6;16.6;15.6;P/Kl;S;L;6036651;137197;6707390;LenSpetcSMU;18.06.2019,,,
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;9;1K;9;44;15.6;16.6;15.6;P/Kl;S;L;5975037;135796;6638930;LenSpetcSMU;18.06.2019,,,
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;9;1K;10;46.7;16.2;17.9;16.2;P/Kl;S;B;6243597;133696;6937330;LenSpetcSMU;18.06.2019,,,
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;9;1K;12;46.7;16.2;17.9;16.2;P/Kl;S;B;6259950;134046;6955500;LenSpetcSMU;18.06.2019,,,
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;9;1K;16;46.7;16.2;17.9;16.2;P/Kl;S;B;6300819;134921;7000910;LenSpetcSMU;18.06.2019,,,
Kalininskii;Dom na Bliukhera;I kv. 2020;17;K/M;9;1K;2;47.2;16.2;17.9;16.2;P/Kl;S;B;5992380;126957;6658200;LenSpetcSMU;18.06.2019,,,
Lomonosovskii;Veter peremen;I kv. 2020;16;MN;1;1K;10;40.75;16.3;12.6;16.3;CHern;S;L;2700000;66258;2700000;Gazprombank-Invest;18.06.2019,,,
Lomonosovskii;Veter peremen;I kv. 2020;16;MN;1;1K;10;40.75;16.3;12.6;16.3;CHern;S;L;2700000;66258;2700000;Gazprombank-Invest;18.06.2019,,,
Lomonosovskii;Veter peremen;I kv. 2020;16;MN;1;1K;11;40.75;16.3;12.6;16.3;CHern;S;L;2700000;66258;2700000;Gazprombank-Invest;18.06.2019,,,
Lomonosovskii;Veter peremen;I kv. 2020;16;MN;1;1K;12;40.75;16.3;12.6;16.3;CHern;S;L;2700000;66258;2700000;Gazprombank-Invest;18.06.2019,,,
Lomonosovskii;Veter peremen;I kv. 2020;16;MN;1;1K;12;40.75;16.3;12.6;16.3;CHern;S;L;2700000;66258;2700000;Gazprombank-Invest;18.06.2019,,,
Lomonosovskii;Veter peremen;I kv. 2020;16;MN;1;1K;13;40.75;16.3;12.6;16.3;CHern;S;L;2700000;66258;2700000;Gazprombank-Invest;18.06.2019,,,
Lomonosovskii;Veter peremen;I kv. 2020;16;MN;1;1K;13;40.75;16.3;12.6;16.3;CHern;S;L;2700000;66258;2700000;Gazprombank-Invest;18.06.2019,,,
Lomonosovskii;Veter peremen;I kv. 2020;16;MN;1;1K;14;40.75;16.3;12.6;16.3;CHern;S;L;2700000;66258;2700000;Gazprombank-Invest;18.06.2019,,,
Lomonosovskii;Veter peremen;I kv. 2020;16;MN;1;1K;15;40.75;16.3;12.6;16.3;CHern;S;L;2600000;63804;2600000;Gazprombank-Invest;18.06.2019,,,
Lomonosovskii;Veter peremen;I kv. 2020;16;MN;1;1K;16;40.75;16.3;12.6;16.3;CHern;S;L;2700000;66258;2700000;Gazprombank-Invest;18.06.2019,,,
Lomonosovskii;Veter peremen;I kv. 2020;16;MN;1;1K;6;40.75;16.3;12.6;16.3;CHern;S;L;2700000;66258;2700000;Gazprombank-Invest;18.06.2019,,,
Lomonosovskii;Veter peremen;I kv. 2020;16;MN;1;1K;7;40.75;16.3;12.6;16.3;CHern;S;L;2700000;66258;2700000;Gazprombank-Invest;18.06.2019,,,
Lomonosovskii;Veter peremen;I kv. 2020;16;MN;1;1K;7;40.75;16.3;12.6;16.3;CHern;S;L;2700000;66258;2700000;Gazprombank-Invest;18.06.2019,,,
Lomonosovskii;Veter peremen;I kv. 2020;16;MN;1;1K;8;40.75;16.3;12.6;16.3;CHern;S;L;2600000;63804;2600000;Gazprombank-Invest;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;1;1K;13;38.38;14.14;12.74;14.14;P/CHist;S;L;3876380;101000;3914760;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;1;1K;14;38.38;14.14;12.74;14.14;P/CHist;S;L;3876380;101000;3914760;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;1;1K;15;38.38;14.14;12.74;14.14;P/CHist;S;L;3876380;101000;3914760;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;1;1K;17;38.38;14.14;12.74;14.14;P/CHist;S;L;3857190;100500;3895570;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;1;1K;2;38.93;14.14;12.74;14.14;P/CHist;S;L;3893000;100000;3931930;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;1;1K;4;38.93;14.14;12.74;14.14;P/CHist;S;L;3893000;100000;3931930;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;1;1K;5;38.93;14.14;12.74;14.14;P/CHist;S;L;3931930;101000;3970860;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;1;1K;6;38.93;14.14;12.74;14.14;P/CHist;S;L;3931930;101000;3970860;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;1;1K;7;38.93;14.14;12.74;14.14;P/CHist;S;L;3931930;101000;3970860;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;1;1K;1;39.66;14.14;14.02;14.14;P/CHist;S;L;3886680;98000;3926340;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;1;1K;1;55.16;16.41;24.16;16.41;P/CHist;R;L;4523120;82000;4578280;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;6;38.38;14.82;10.97;14.82;P/CHist;S;L;3857190;100500;3895570;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;9;38.38;14.82;10.97;14.82;P/CHist;S;L;3857190;100500;3895570;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;1;39.11;14.82;12.22;14.82;P/CHist;S;L;3832780;98000;3871890;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;11;39.81;15.26;14.66;15.26;P/CHist;S;L;3981000;100000;4020810;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;13;39.81;15.26;14.66;15.26;P/CHist;S;L;3981000;100000;4020810;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;15;39.81;15.26;14.66;15.26;P/CHist;S;L;3981000;100000;4020810;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;17;39.81;15.26;14.66;15.26;P/CHist;S;L;3981000;100000;4020810;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;4;39.81;15.26;14.66;15.26;P/CHist;S;L;3981000;100000;4020810;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;5;39.81;15.26;14.66;15.26;P/CHist;S;L;3981000;100000;4020810;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;3;40.55;15.99;14.66;15.99;P/CHist;S;L;4014450;99000;4055000;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;6;40.55;15.99;14.66;15.99;P/CHist;S;L;4055000;100000;4095550;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;11;40.77;16.23;12.24;16.23;P/CHist;R;L;3995460;98000;4036230;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;12;40.77;16.23;12.24;16.23;P/CHist;R;L;3995460;98000;4036230;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;13;40.77;16.23;12.24;16.23;P/CHist;R;L;3995460;98000;4036230;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;16;40.77;16.23;12.24;16.23;P/CHist;R;L;3995460;98000;4036230;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;17;40.77;16.23;12.24;16.23;P/CHist;R;L;3995460;98000;4036230;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;11;40.83;18.06;11.5;18.06;P/CHist;R;L;4021755;98500;4062585;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;12;40.83;18.06;11.5;18.06;P/CHist;R;L;4021755;98500;4062585;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;14;40.83;18.06;11.5;18.06;P/CHist;R;L;4021755;98500;4062585;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;15;40.83;18.06;11.5;18.06;P/CHist;R;L;4021755;98500;4062585;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;1;41.05;15.26;15.28;15.26;P/CHist;S;L;3981850;97000;4022900;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;10;41.29;16.23;12.24;16.23;P/CHist;R;L;4046420;98000;4087710;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;2;41.29;16.23;12.24;16.23;P/CHist;R;L;3984485;96500;4025775;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;3;41.29;16.23;12.24;16.23;P/CHist;R;L;4025775;97500;4067065;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;5;41.29;16.23;12.24;16.23;P/CHist;R;L;4046420;98000;4087710;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;6;41.29;16.23;12.24;16.23;P/CHist;R;L;4046420;98000;4087710;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;7;41.29;16.23;12.24;16.23;P/CHist;R;L;4046420;98000;4087710;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;9;41.29;16.23;12.24;16.23;P/CHist;R;L;4046420;98000;4087710;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;4;41.44;18.06;11.5;18.06;P/CHist;R;L;4061120;98000;4102560;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;5;41.44;18.06;11.5;18.06;P/CHist;R;L;4061120;98000;4102560;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;6;41.44;18.06;11.5;18.06;P/CHist;R;L;4081840;98500;4123280;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;1;41.78;15.99;15.28;15.99;P/CHist;S;L;3989990;95500;4031770;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;2;1K;1;42.1;18.06;12.78;18.06;P/CHist;S;L;4041600;96000;4083700;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;3;1K;12;36.3;13.69;12.24;13.69;P/CHist;S;B;3775200;104000;3811500;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;3;1K;17;36.3;13.69;12.24;13.69;P/CHist;S;B;3775200;104000;3811500;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;3;1K;10;36.4;13.21;12.08;13.21;P/CHist;S;B;3803800;104500;3840200;InterGrupp;18.06.2019,,,
Moskovskii;Dve Stolitcy;I kv. 2020;17;MK;3;1K;2;36.4;13.21;12.08;13.21;P/CHist;S;B;3731000;102500;3767400;InterGrupp;18.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A1;1K;2;34.2;13;12.9;13;P/Kl;S;-;6078064;177721;6078064;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A1;1A;3;52.6;14.2;26.5;14.2;P/Kl;S;-;7858808;149407;7858808;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A1;1A;4;52.6;14.2;26.5;14.2;P/Kl;S;-;7900993;150209;7900993;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A1;1A;5;52.6;14.2;26.5;14.2;P/Kl;S;-;7943231;151012;7943231;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A1;1A;6;52.6;14.2;26.5;14.2;P/Kl;S;-;7985469;151815;7985469;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A1;1K;2;54.4;9.9;30.2;9.9;P/Kl;2;-;9388609;172585;9388609;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A1;1A;3;54.4;9.9;30.2;9.9;P/Kl;2;-;8098474;148869;8098474;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A1;1A;4;54.4;9.9;30.2;9.9;P/Kl;2;-;8139872;149630;8139872;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A1;1A;6;54.4;9.9;30.2;9.9;P/Kl;2;-;8222560;151150;8222560;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A1;1A;7;54.4;9.9;30.2;9.9;P/Kl;2;-;8263904;151910;8263904;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A1;1A;8;56.7;15.1;22.3;15.1;P/Kl;S;L;11167519;196958;11167519;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A1;1A;9;59.89;11;21.7;11;P/Kl;S;L;11795815;196958;11795815;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A1;1A;8;63.65;11.4;24.3;11.4;P/Kl;2;L;12536377;196958;12536377;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A1;1A;8;66.35;11.4;24.3;11.4;P/Kl;2;L;13068163;196958;13068163;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A1;1A;8;66.35;11.4;24.3;11.4;P/Kl;2;L;13068163;196958;13068163;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A1;1A;8;66.35;11.4;24.3;11.4;P/Kl;2;L;13068163;196958;13068163;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A1;1A;9;69.65;13.1;32.4;13.1;P/Kl;S;L;13718125;196958;13718125;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A1;1A;9;69.65;13.1;32.4;13.1;P/Kl;S;L;13718125;196958;13718125;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A2;1K;8;59.7;21.8;24;21.8;P/Kl;S;L;11758393;196958;11758393;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A2;1K;8;59.7;21.8;24;21.8;P/Kl;S;L;11758393;196958;11758393;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A2;1A;3;62.9;17.7;28.6;17.7;P/Kl;2;-;9503876;151095;9503876;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A2;1A;3;62.9;17.7;28.6;17.7;P/Kl;2;-;9503876;151095;9503876;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A2;1A;4;62.9;17.7;28.6;17.7;P/Kl;2;-;9546081;151766;9546081;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A2;1A;4;62.9;17.7;28.6;17.7;P/Kl;2;-;9546081;151766;9546081;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A2;1A;5;62.9;17.7;28.6;17.7;P/Kl;2;-;9588287;152437;9588287;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A2;1A;5;62.9;17.7;28.6;17.7;P/Kl;2;-;9588287;152437;9588287;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A2;1A;6;62.9;17.7;28.6;17.7;P/Kl;2;-;9630493;153108;9630493;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A2;1A;6;62.9;17.7;28.6;17.7;P/Kl;2;-;9630493;153108;9630493;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A2;1A;7;62.9;17.7;28.6;17.7;P/Kl;2;-;9672699;153779;9672699;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A2;1A;7;62.9;17.7;28.6;17.7;P/Kl;2;-;9672699;153779;9672699;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A2;1A;8;62.9;17.7;28.6;17.7;P/Kl;2;-;9714905;154450;9714905;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A2;1A;8;62.9;17.7;28.6;17.7;P/Kl;2;-;9714905;154450;9714905;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A2;1A;9;62.9;17.7;28.6;17.7;P/Kl;2;-;9757111;155121;9757111;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A2;1K;9;63.99;17;27.4;17;P/Kl;2;L;12603342;196958;12603342;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;A3;1K;9;69.65;13.1;32.4;13.1;P/Kl;S;L;13718125;196958;13718125;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;B;1A;10;39.9;13.2;15.8;13.2;P/Kl;S;-;6513795;163253;6513795;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;B;1A;3;39.9;13.2;15.8;13.2;P/Kl;S;-;6209557;155628;6209557;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;B;1A;9;39.9;13.2;15.8;13.2;P/Kl;S;-;6470344;162164;6470344;Pioner;14.06.2019,,,
TCentralnyi;YES Marata;I kv. 2020;10;K/M;B;1A;10;41.3;11.6;17;11.6;P/Kl;S;-;6437844;155880;6437844;Pioner;14.06.2019,,,
